Run 	T Sent 	T Received 	Message ID 	dT
200 	2015-04-21 00:00:20.619273 	2015-04-21 00:00:20.637166 	5 	0:00:00.017893
201 	2015-04-21 00:00:20.637292 	2015-04-21 00:00:20.655135 	8 	0:00:00.017843
202 	2015-04-21 00:00:20.655239 	2015-04-21 00:00:20.674135 	0 	0:00:00.018896
203 	2015-04-21 00:00:20.674239 	2015-04-21 00:00:20.691148 	5 	0:00:00.016909
204 	2015-04-21 00:00:20.691252 	2015-04-21 00:00:20.710144 	2 	0:00:00.018892
205 	2015-04-21 00:00:20.710248 	2015-04-21 00:00:20.727137 	0 	0:00:00.016889
206 	2015-04-21 00:00:20.727242 	2015-04-21 00:00:20.744166 	6 	0:00:00.016924
207 	2015-04-21 00:00:20.744270 	2015-04-21 00:00:20.762136 	8 	0:00:00.017866
208 	2015-04-21 00:00:20.762239 	2015-04-21 00:00:20.780153 	7 	0:00:00.017914
209 	2015-04-21 00:00:20.780258 	2015-04-21 00:00:20.797173 	4 	0:00:00.016915
210 	2015-04-21 00:00:20.797307 	2015-04-21 00:00:20.814174 	1 	0:00:00.016867
211 	2015-04-21 00:00:20.814277 	2015-04-21 00:00:20.831138 	4 	0:00:00.016861
212 	2015-04-21 00:00:20.831241 	2015-04-21 00:00:20.848158 	2 	0:00:00.016917
213 	2015-04-21 00:00:20.848262 	2015-04-21 00:00:20.866182 	5 	0:00:00.017920
214 	2015-04-21 00:00:20.866291 	2015-04-21 00:00:20.884140 	2 	0:00:00.017849
215 	2015-04-21 00:00:20.884245 	2015-04-21 00:00:20.901131 	7 	0:00:00.016886
216 	2015-04-21 00:00:20.901258 	2015-04-21 00:00:20.918164 	4 	0:00:00.016906
217 	2015-04-21 00:00:20.918268 	2015-04-21 00:00:20.935114 	6 	0:00:00.016846
218 	2015-04-21 00:00:20.935251 	2015-04-21 00:00:20.953218 	4 	0:00:00.017967
219 	2015-04-21 00:00:20.953322 	2015-04-21 00:00:20.970177 	2 	0:00:00.016855
220 	2015-04-21 00:00:20.970281 	2015-04-21 00:00:20.988126 	0 	0:00:00.017845
221 	2015-04-21 00:00:20.988229 	2015-04-21 00:00:21.005161 	2 	0:00:00.016932
222 	2015-04-21 00:00:21.005281 	2015-04-21 00:00:21.023167 	7 	0:00:00.017886
