Run 	T Sent 	T Received 	Message ID 	dT
183 	2015-04-04 15:52:56.632733 	2015-04-04 15:52:56.636209 	0 	0:00:00.003476
184 	2015-04-04 15:52:56.647680 	2015-04-04 15:52:56.651214 	7 	0:00:00.003534
185 	2015-04-04 15:52:56.662684 	2015-04-04 15:52:56.666086 	4 	0:00:00.003402
186 	2015-04-04 15:52:56.677650 	2015-04-04 15:52:56.681097 	3 	0:00:00.003447
187 	2015-04-04 15:52:56.692676 	2015-04-04 15:52:56.696093 	9 	0:00:00.003417
188 	2015-04-04 15:52:56.707641 	2015-04-04 15:52:56.711257 	6 	0:00:00.003616
189 	2015-04-04 15:52:56.722673 	2015-04-04 15:52:56.726090 	3 	0:00:00.003417
190 	2015-04-04 15:52:56.737917 	2015-04-04 15:52:56.741517 	1 	0:00:00.003600
191 	2015-04-04 15:52:56.752704 	2015-04-04 15:52:56.756061 	6 	0:00:00.003357
192 	2015-04-04 15:52:56.767742 	2015-04-04 15:52:56.771183 	5 	0:00:00.003441
193 	2015-04-04 15:52:56.782702 	2015-04-04 15:52:56.786209 	3 	0:00:00.003507
194 	2015-04-04 15:52:56.797675 	2015-04-04 15:52:56.801073 	8 	0:00:00.003398
195 	2015-04-04 15:52:56.811592 	2015-04-04 15:52:56.818298 	3 	0:00:00.006706
196 	2015-04-04 15:52:56.828707 	2015-04-04 15:52:56.832083 	8 	0:00:00.003376
197 	2015-04-04 15:52:56.842969 	2015-04-04 15:52:56.846716 	3 	0:00:00.003747
198 	2015-04-04 15:52:56.858962 	2015-04-04 15:52:56.862597 	8 	0:00:00.003635
199 	2015-04-04 15:52:56.874741 	2015-04-04 15:52:56.878220 	6 	0:00:00.003479
200 	2015-04-04 15:52:56.889662 	2015-04-04 15:52:56.892963 	0 	0:00:00.003301
201 	2015-04-04 15:52:56.904510 	2015-04-04 15:52:56.908138 	2 	0:00:00.003628
202 	2015-04-04 15:52:56.919677 	2015-04-04 15:52:56.923077 	9 	0:00:00.003400
203 	2015-04-04 15:52:56.933504 	2015-04-04 15:52:56.937035 	4 	0:00:00.003531
204 	2015-04-04 15:52:56.949714 	2015-04-04 15:52:56.953211 	7 	0:00:00.003497
205 	2015-04-04 15:52:56.964710 	2015-04-04 15:52:56.968255 	8 	0:00:00.003545
206 	2015-04-04 15:52:56.979722 	2015-04-04 15:52:56.984031 	4 	0:00:00.004309
207 	2015-04-04 15:52:56.994687 	2015-04-04 15:52:57.001029 	1 	0:00:00.006342
208 	2015-04-04 15:52:57.012159 	2015-04-04 15:52:57.015547 	7 	0:00:00.003388
